path,domain,class_name,split
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00032.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00011.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00072.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00067.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00017.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00039.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00069.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00045.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00024.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00054.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00003.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00053.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00010.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00051.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00027.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00050.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00019.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00066.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00071.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00031.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00001.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00060.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00008.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00006.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00052.jpg,Art,Alarm_Clock,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00034.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00028.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00074.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00064.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00073.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00015.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00020.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00056.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00043.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00005.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00063.jpg,Art,Alarm_Clock,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00058.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00023.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00061.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00048.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00057.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00016.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00055.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00037.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00035.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00038.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00062.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Alarm_Clock/00042.jpg,Art,Alarm_Clock,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00024.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00004.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00021.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00033.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00019.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00027.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00028.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00010.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00011.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00006.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00003.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00040.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00020.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00025.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00041.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00018.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00038.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00007.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00015.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00030.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00002.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00037.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00012.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00029.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00026.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00034.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00013.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00036.jpg,Art,Backpack,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00017.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00016.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00022.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00005.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00009.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00014.jpg,Art,Backpack,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00023.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00035.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00001.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00032.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00031.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00039.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Backpack/00008.jpg,Art,Backpack,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00009.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00010.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00022.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00016.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00017.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00027.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00024.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00015.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00020.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00011.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00007.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00002.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00005.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00026.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00004.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00006.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00014.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00001.jpg,Art,Batteries,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00008.jpg,Art,Batteries,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00025.jpg,Art,Batteries,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00018.jpg,Art,Batteries,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00012.jpg,Art,Batteries,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00021.jpg,Art,Batteries,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00019.jpg,Art,Batteries,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00023.jpg,Art,Batteries,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00013.jpg,Art,Batteries,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Batteries/00003.jpg,Art,Batteries,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00039.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00008.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00032.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00010.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00014.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00022.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00025.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00030.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00009.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00021.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00023.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00031.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00015.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00004.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00024.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00018.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00019.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00016.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00020.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00013.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00036.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00001.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00005.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00026.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00028.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00040.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00017.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00037.jpg,Art,Bed,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00003.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00006.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00038.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00027.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00011.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00035.jpg,Art,Bed,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00012.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00002.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00034.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00007.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00033.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bed/00029.jpg,Art,Bed,test
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00046.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00006.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00044.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00017.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00001.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00010.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00037.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00061.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00028.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00014.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00005.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00015.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00030.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00008.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00021.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00011.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00073.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00062.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00045.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00065.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00002.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00058.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00059.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00036.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00052.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00003.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00071.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00033.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00024.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00019.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00035.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00007.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00012.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00004.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00049.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00064.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00048.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00056.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00053.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00040.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00027.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00018.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00055.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00039.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00050.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00029.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00051.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00038.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00047.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00023.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00020.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00013.jpg,Art,Bike,train
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00054.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00067.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00026.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00022.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00009.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00041.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00063.jpg,Art,Bike,val
/Users/manthannayak/Desktop/Projects/PRML_Project/Dataset/Art/Bike/00032.jpg,Art,Bike,val
